;open;tile;name;size;stock;img;range;collection;uses;brochure;availability
0;['tilereveal-ajax', 'tilereveal-ajax'];['31990', 'false', 'https://www.minoli.co.uk/tiles/lims-outdoor-grey/', '31990', 'false', 'https://www.minoli.co.uk/tiles/lims-outdoor-grey/'];['Lims Grey Outdoor', 'Lims Grey Outdoor'];['60/120 (20 mm)', '60/60 (20 mm)'];['LMS1047', 'Non-stock items – Approx. 21-28 days', 'LMS1043', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/2020/10/120_0002_Lims_Grey_60X120_Textured_A3LW_3-710x355.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2020/10/Untitled-2_0000s_0002_Lims_Grey_60X60_Textured_A3L0_1-710x710.jpg'];['Lims - Outdoor', 'https://www.minoli.co.uk/ranges/lims-outdoor/', 'Lims - Outdoor', 'https://www.minoli.co.uk/ranges/lims-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Floor', 'Floor'];['false', 'false'];['special-order', 'special-order']
0;['tilereveal-ajax', 'tilereveal-ajax'];['32037', 'false', 'https://www.minoli.co.uk/tiles/lakestone-outdoor-tan/', '32037', 'false', 'https://www.minoli.co.uk/tiles/lakestone-outdoor-tan/'];['Lakestone Tan Outdoor \n', 'Lakestone Tan Outdoor '];['45/90 (20 mm)', '60/60 (20 mm)'];['LKS1038', 'Non-stock items – Approx. 21-28 days', 'LKS1041', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/lakestone-Tan-lastra-45-710x363.jpg', 'https://www.minoli.co.uk/wp-content/uploads/Lakestone-Tan-Lastra.jpg'];['Lakestone - Outdoor', 'https://www.minoli.co.uk/ranges/lakestone-outdoor/', 'Lakestone - Outdoor', 'https://www.minoli.co.uk/ranges/lakestone-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Floor', 'Floor'];['false', 'false'];['special-order', 'special-order']
0;['tilereveal-ajax', 'tilereveal-ajax'];['32036', 'false', 'https://www.minoli.co.uk/tiles/lakestone-outdoor-sand/', '32036', 'false', 'https://www.minoli.co.uk/tiles/lakestone-outdoor-sand/'];['Lakestone Sand Outdoor ', 'Lakestone Sand Outdoor \n'];['45/90 (20 mm)', '60/60 (20 mm)'];['LKS1037', 'Non-stock items – Approx. 21-28 days', 'LKS1040', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/Lakestone-Sand-lastra-45-710x363.jpg', 'https://www.minoli.co.uk/wp-content/uploads/Lakestone-Sand-Lastra.jpg'];['Lakestone - Outdoor', 'https://www.minoli.co.uk/ranges/lakestone-outdoor/', 'Lakestone - Outdoor', 'https://www.minoli.co.uk/ranges/lakestone-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor', 'Outdoor'];['false', 'false'];['special-order', 'special-order']
0;['tilereveal-ajax', 'tilereveal-ajax'];['31906', 'false', 'https://www.minoli.co.uk/tiles/prism-outdoor-suede/', '31906', 'false', 'https://www.minoli.co.uk/tiles/prism-outdoor-suede/'];['Prism Suede Outdoor\n', 'Prism Suede Outdoor\n'];['120/120 (20 mm)', '80/80 (20 mm)'];['PSM1048', 'Non-stock items – Approx. 21-28 days', 'PSM1065', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/2020/11/Prism_Suede_120x120_Textured_A5OM_3-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2020/11/Prism_Suede_120x120_Textured_A5OM_3-710x710.jpg'];['Prism - Outdoor', 'https://www.minoli.co.uk/ranges/prism-outdoor/', 'Prism - Outdoor', 'https://www.minoli.co.uk/ranges/prism-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor', 'Outdoor'];['false', 'false'];['special-order', 'special-order']
0;['tilereveal-ajax', 'tilereveal-ajax'];['31551', 'false', 'https://www.minoli.co.uk/tiles/twelvenoon-outdoor-daylight/', '31551', 'false', 'https://www.minoli.co.uk/tiles/twelvenoon-outdoor-daylight/'];['Twelvenoon Daylight Outdoor', 'Twelvenoon Daylight Outdoor'];['30/120 (20 mm)', '19.7/120 (20 mm)'];['TWN1016', 'Non-stock items – Approx. 21-28 days', 'TWN1019', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/Minoli-Twelvenoon-Daylight-Lastra-30x120-710x181.jpg', 'https://www.minoli.co.uk/wp-content/uploads/Minoli-Twelvenoon-Daylight-Lastra-30x120-710x181.jpg'];['Twelvenoon - Outdoor', 'https://www.minoli.co.uk/ranges/twevenoon-outdoor/', 'Twelvenoon - Outdoor', 'https://www.minoli.co.uk/ranges/twevenoon-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor', 'Outdoor'];['false', 'false'];['special-order', 'special-order']
0;['tilereveal-ajax', 'tilereveal-ajax'];['31563', 'false', 'https://www.minoli.co.uk/tiles/travelling-outdoor-east-grey/', '31563', 'false', 'https://www.minoli.co.uk/tiles/travelling-outdoor-east-grey/'];['Travelling East Grey Outdoor ', 'Travelling East Grey Outdoor '];['30/120 (20mm)', '60/60 (20mm)'];['TRV1017', 'Non-stock items – Approx. 21-28 days', 'TRV1013', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/travelling-east-grey-45-lastra-710x186.jpg', 'https://www.minoli.co.uk/wp-content/uploads/Travelling-East-Grey-Lastra.jpg'];['Travelling - Outdoor', 'https://www.minoli.co.uk/ranges/travelling-outdoor/', 'Travelling - Outdoor', 'https://www.minoli.co.uk/ranges/travelling-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor', 'Outdoor'];['false', 'false'];['special-order', 'special-order']
0;['tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax'];['31998', 'false', 'https://www.minoli.co.uk/tiles/boost-outdoor-clay/', '31998', 'false', 'https://www.minoli.co.uk/tiles/boost-outdoor-clay/', '31998', 'false', 'https://www.minoli.co.uk/tiles/boost-outdoor-clay/'];['Boost Clay Outdoor \n', 'Boost Clay Outdoor ', 'Boost Clay Outdoor '];['120/120 (20 mm)', '60/120 (20 mm)', '60/60 (20 mm)'];['BST1144', 'Non-stock items – Approx. 21-28 days', 'BST1132', 'Please check stock availability at time of ordering', 'BST1124', 'Please check stock availability at time of ordering'];['https://www.minoli.co.uk/wp-content/uploads/2020/04/BoostPro_Clay_120x120_Textured_A3DE_11-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2020/04/BoostPro_Clay_75x150_Matte_A28C_4-710x355.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2020/04/BoostPro_Clay_120x120_Textured_A3DE_11-710x710.jpg'];['Boost - Outdoor', 'https://www.minoli.co.uk/ranges/boost-outdoor/', 'Boost - Outdoor', 'https://www.minoli.co.uk/ranges/boost-outdoor/', 'Boost - Outdoor', 'https://www.minoli.co.uk/ranges/boost-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor', 'Outdoor', 'Outdoor'];['false', 'false', 'false'];['special-order', 'in-stock', 'in-stock']
0;['tilereveal-ajax', 'tilereveal-ajax'];['31552', 'false', 'https://www.minoli.co.uk/tiles/twelvenoon-outdoor-daylight-2/', '31552', 'false', 'https://www.minoli.co.uk/tiles/twelvenoon-outdoor-daylight-2/'];['Twelvenoon Ember Outdoor \n', 'Twelvenoon Ember Outdoor '];['30/120 (20 mm)', '19.7/120 (20 mm)'];['TWN1017', 'Non-stock items – Approx. 21-28 days', 'TWN1020', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/Minoli-Twelvenoon-Ember-Lastra-30x120-710x181.jpg', 'https://www.minoli.co.uk/wp-content/uploads/Minoli-Twelvenoon-Ember-Lastra-30x120-710x181.jpg'];['Twelvenoon - Outdoor', 'https://www.minoli.co.uk/ranges/twevenoon-outdoor/', 'Twelvenoon - Outdoor', 'https://www.minoli.co.uk/ranges/twevenoon-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor', 'Outdoor'];['false', 'false'];['special-order', 'special-order']
0;['tilereveal-ajax'];['31547', 'false', 'https://www.minoli.co.uk/tiles/axis-outdoor-grey-timber/'];['Axis Grey Timber Outdoor '];['45/90 (20 mm)'];['AXS1031', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/45-lastra-grey-timber-710x363.jpg'];['Axis - Outdoor', 'https://www.minoli.co.uk/ranges/axis-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor'];['false'];['special-order']
0;['tilereveal-ajax'];['31541', 'false', 'https://www.minoli.co.uk/tiles/clay-outdoor-trust-2/'];['Clay Fancy Outdoor \n'];['80/80 (20 mm)'];['CLY1017', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/2021/03/feature_0000s_0003_Clay_CL04_Fancy_80x80-710x710.jpg'];['Clay - Outdoor', 'https://www.minoli.co.uk/ranges/clay-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor'];['false'];['special-order']
0;['tilereveal-ajax', 'tilereveal-ajax'];['31550', 'false', 'https://www.minoli.co.uk/tiles/blaze-outdoor-corten/', '31550', 'false', 'https://www.minoli.co.uk/tiles/blaze-outdoor-corten/'];['Blaze Corten Outdoor\n', 'Blaze Corten Outdoor '];['120/120 (20 mm)', '60/60 (20 mm)'];['BLZ1026', 'Non-stock items – Approx. 21-28 days', 'BLZ1025', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/2019/12/feature_0001__Blaze_Corten_120x120_Matte_A05F_1-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2019/12/feature_0001__Blaze_Corten_120x120_Matte_A05F_1-710x710.jpg'];['Blaze - Outdoor', 'https://www.minoli.co.uk/ranges/blaze-outdoor/', 'Blaze - Outdoor', 'https://www.minoli.co.uk/ranges/blaze-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor', 'Outdoor'];['false', 'false'];['special-order', 'special-order']
0;['tilereveal-ajax', 'tilereveal-ajax'];['31566', 'false', 'https://www.minoli.co.uk/tiles/raw-outdoor-white/', '31566', 'false', 'https://www.minoli.co.uk/tiles/raw-outdoor-white/'];['Raw White Outdoor \n', 'Raw White Outdoor'];['120/120 (20mm)', '60/120 (20mm)'];['RAW1038', 'Non-stock items – Approx. 21-28 days', 'RAW1034', 'Non-stock items – Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/2019/12/grip_0003__Raw_White_120x120_Textured_A06K_01-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2019/12/raw-rect_0007_Raw_White_75X150_Matte_APKC_01-710x355.jpg'];['Raw - Outdoor', 'https://www.minoli.co.uk/ranges/raw-outdoor/', 'Raw - Outdoor', 'https://www.minoli.co.uk/ranges/raw-outdoor/'];['Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/', 'Outdoor Collection', 'https://www.minoli.co.uk/collections/outdoor-20mm/'];['Outdoor', 'Outdoor'];['false', 'false'];['special-order', 'special-order']
0;['tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax'];['33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/', '33078', 'false', 'https://www.minoli.co.uk/tiles/boost-stone-cream/'];['Boost Stone Cream Matt\n', 'Boost Stone Cream Matt\n', 'Boost Stone Cream Outdoor (20mm)\n', 'Boost Stone Cream Matt\n', 'Boost Stone Cream Grip\n', 'Boost Stone Cream Outdoor (20mm)\n', 'Boost Stone Cream Matt\n', 'Boost Stone Cream Outdoor (20mm)\n', 'Boost Stone Cream Matt\n', 'Boost Stone Cream Grip\n', 'Boost Stone Cream Mosaico Hex', 'Boost Stone Cream Brick', 'Boost Stone Cream Mosaico Matt', 'Boost Stone Mosaico Cube Warm'];['120/278 (6mm)', '120/120 (9mm)', '120/120 (20mm)', '60/120 (9mm)', '60/120 (9mm)', '60/120 (20mm)', '60/60 (9mm)', '60/60 (20mm)', '30/60 (9mm)', '30/60 (9mm)', '25/28.5 (9mm)', '30/60 (9mm)', '30/30 (9mm)', '30/30 (9mm)'];['BST1259', 'Non-stock items - Approx. 21-28 days', 'BST1269', 'Non-stock items - Approx. 21-28 days', 'BST1327', 'Non-stock items - Approx. 21-28 days', 'BST1279', 'Non-stock items - Approx. 21-28 days', 'BST1309', 'Non-stock items - Approx. 21-28 days', 'BST1333', 'Non-stock items - Approx. 21-28 days', 'BST1289', 'Non-stock items - Approx. 21-28 days', 'BST1339', 'Non-stock items - Approx. 21-28 days', 'BST1299', 'Non-stock items - Approx. 21-28 days', 'BST1319', 'Non-stock items - Approx. 21-28 days', 'BST1346', 'Non-stock items - Approx. 21-28 days', 'BST1356', 'Non-stock items - Approx. 21-28 days', 'BST1366', 'Non-stock items - Approx. 21-28 days', 'BST1343', 'Non-stock items - Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_120x278_Matte_A6R9_1-710x308.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_120x120_Matte_A6QU_1-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_120x120_Textured_A67N_1-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_60x120_Matte_A6Q4_1-710x355.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_60x120_Grip_A66T_1-710x355.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_60X120_Textured_A67S_1-710x355.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_60x60_Matte_A6RI_1-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_60x60_Textured_A67X_1-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_30x60_Matte_A6RZ_2-710x355.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_30x60_Grip_A663_1-710x355.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_Mos_Hex_25x285_A7CV.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_Mos_Brick_30x60_A7C5-710x270.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Cream_Mos_30x30_A7DF-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2021/11/Minoli_BoostStone_Mos_Cube_Warm_30x30_A7DO-1.jpg'];['Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/', 'Boost Stone', 'https://www.minoli.co.uk/ranges/boost-stone/'];['Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/', 'Contemporary Collection', 'https://www.minoli.co.uk/collections/contemporary-essential/'];['Wall/Floor', 'Wall/Floor', 'Outdoor', 'Wall/Floor', 'Wall/Floor', 'Outdoor', 'Wall/Floor', 'Outdoor', 'Wall/Floor', 'Wall/Floor', 'false', 'false', 'false', 'false'];['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false'];['special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order']
0;['tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax', 'tilereveal-ajax'];['33802', 'false', 'https://www.minoli.co.uk/tiles/aix-cendre/', '33802', 'false', 'https://www.minoli.co.uk/tiles/aix-cendre/', '33802', 'false', 'https://www.minoli.co.uk/tiles/aix-cendre/', '33802', 'false', 'https://www.minoli.co.uk/tiles/aix-cendre/', '33802', 'false', 'https://www.minoli.co.uk/tiles/aix-cendre/', '33802', 'false', 'https://www.minoli.co.uk/tiles/aix-cendre/', '33802', 'false', 'https://www.minoli.co.uk/tiles/aix-cendre/', '33802', 'false', 'https://www.minoli.co.uk/tiles/aix-cendre/'];['AIX Cendre Matt\n', 'AIX Cendre Grip\n\n', 'AIX Cendre Matt\n', 'AIX Cendre Matt\n\n\n', 'AIX Cendre Matt\n\n', 'AIX Cendre Textured Outdoor\n', 'AIX Cendre Textured Outdoor\n', 'AIX Cendre Textured Outdoor\n'];['37.5/75 (9mm)', '37.5/75 (9mm)', '75/75 (9mm)', '75/150 (9mm)', '120/120 (9mm)', '120/120 (20mm)', '60/90 (20mm)', '60/60 (20mm)'];['AIX1002 ', 'Non-stock items - Approx. 21-28 days', 'AIX1006 ', 'Non-stock items - Approx. 21-28 days', ' AIX1010 ', 'Non-stock items - Approx. 21-28 days', 'AIX1014 ', 'Non-stock items - Approx. 21-28 days', 'AIX1018', 'Non-stock items - Approx. 21-28 days', 'AIX1022', 'Non-stock items - Approx. 21-28 days', 'AIX1027 ', 'Please check stock availability at time of ordering', 'AIX1026', 'Non-stock items - Approx. 21-28 days'];['https://www.minoli.co.uk/wp-content/uploads/2022/04/Minoli_Aix_Cendre_375x75_Matte_APSJ_1-710x355.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2022/04/Minoli_Aix_Cendre_375x75_Grip_APSO_5-710x355.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2022/04/Minoli_Aix_Cendre_75x75_Matte_APSE_1-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2022/04/Minoli_Aix_Cendre_75x150_Matte_APSA_1-710x364.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2022/04/Minoli_Aix_Cendre_120x120_Matte_A05Q_1-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2022/04/Minoli_Aix_Cendre_120x120_Textured_A07F_5-710x710.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2022/04/Minoli_Aix_Cendre_60x90_Textured_APS4_1-710x468.jpg', 'https://www.minoli.co.uk/wp-content/uploads/2022/04/Minoli_Aix_Cendre_60x60_Textured_APS0_1-710x710.jpg'];['Aix', 'https://www.minoli.co.uk/ranges/aix/', 'Aix', 'https://www.minoli.co.uk/ranges/aix/', 'Aix', 'https://www.minoli.co.uk/ranges/aix/', 'Aix', 'https://www.minoli.co.uk/ranges/aix/', 'Aix', 'https://www.minoli.co.uk/ranges/aix/', 'Aix', 'https://www.minoli.co.uk/ranges/aix/', 'Aix', 'https://www.minoli.co.uk/ranges/aix/', 'Aix', 'https://www.minoli.co.uk/ranges/aix/'];['Array', '', 'Array', '', 'Array', '', 'Array', '', 'Array', '', 'Array', '', 'Array', '', 'Array', ''];['Wall/Floor', 'Wall/Floor', 'Wall/Floor', 'Wall/Floor', 'Wall/Floor', 'Outdoor', 'Outdoor', 'Outdoor'];['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false'];['special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'special-order', 'in-stock', 'special-order']
